id,title,is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,price_detail__currency
1895504,How to Make and Implement Effective Business Decisions,TRUE,34,4.5,8,17,0,455.0,1280.0,INR
692268,Financial Management: Win more work as a Business Coach,TRUE,767,3.9375,8,22,0,455.0,1280.0,INR
1448518,Creative Leadership and Community Building in Business,TRUE,64,4.125,8,15,0,455.0,4160.0,INR
1325934,Social Selling - Strategy for Success in the Digital World,TRUE,1991,3.8125,8,15,0,455.0,3200.0,INR
1576548,The Community Fundraising Masterclass,TRUE,39,4.0625,8,18,0,455.0,3200.0,INR
1947530,Manage and run projects in Germany,TRUE,4237,3.6875,8,49,0,455.0,1920.0,INR
1799562,Effective Listening For Business,TRUE,16,5.0,8,36,0,455.0,5120.0,INR
1803188,Rank Higher on Amazon FAST :  Get More Sales on Autopilot,TRUE,1290,4.6875,8,22,0,455.0,6080.0,INR
1887680,The impact of micro-behaviours in the workplace,TRUE,674,4.3125,8,13,0,455.0,3200.0,INR
2629234,"GDPR, GDPR Certification, Data Protection GDPR, Law & Cases",TRUE,91,3.9375,8,29,0,455.0,8640.0,INR
2774100,iA Inventory Academy - Understanding and managing inventory,TRUE,35,4.625,8,17,0,455.0,1920.0,INR
2776052,ETHICAL AND RESPONSIBLE SOURCING - L4M4 - CIPS PRACTICE TEST,TRUE,22,3.75,9,0,5,455.0,1280.0,INR
2702232,Keys to Successful Property Management,TRUE,26,4.1875,8,18,0,455.0,5120.0,INR
2969704,"Capturing, Analyzing, and Using Lessons Learned (PMI - PMP)",TRUE,4842,4.1875,8,21,0,455.0,1600.0,INR
2936254,Negotiation 101: NEW self paced online course on negotiation,TRUE,18,4.4375,8,11,0,455.0,6400.0,INR
3036182,EQ-2 Resilience and Mental Strength - Emotional Intelligence,TRUE,2809,4.125,8,13,0,455.0,6400.0,INR
3115584,Live Trades on Gold | Simple Strategy to Double Your Account,TRUE,23,3.375,8,12,0,455.0,8640.0,INR
1595996,Bangladesh: The next hot spot in apparel sourcing 2020,TRUE,656,3.8125,8,48,0,455.0,8640.0,INR
3173510,Blogging for Beginners: How to Start a Successful Blog,TRUE,1298,4.125,8,5,0,455.0,1280.0,INR
2602302,Freelance Like a Pro on Upwork: Efficiently Find Work Online,TRUE,126,4.625,8,22,0,455.0,3200.0,INR
3465034,"ISO 9001, Quality Management and Strategic Thinking Training",TRUE,55,4.875,14,85,0,455.0,1600.0,INR
625084,Online Product Creation,TRUE,38,4.125,8,12,0,455.0,1280.0,INR
299014,Easy Elevator Pitches for Profitable Networking Meetings,TRUE,34,4.0625,8,13,0,455.0,3200.0,INR
103946,Manage Project Procurement,TRUE,136,3.875,8,15,0,,12800.0,INR
40424,Public Speaking Made Easy,TRUE,610,4.125,8,19,0,455.0,1280.0,INR
231256,FOREX Currency Trading For Beginners,TRUE,59,4.1875,8,28,0,455.0,1600.0,INR
1713920,Sexual Harassment & Bullying in the Workplace,TRUE,22,3.6875,8,18,0,455.0,6400.0,INR
1956400,Introduction to Agile Project Management,TRUE,37,3.6875,8,26,1,455.0,1920.0,INR
2251594,Hotel Management - Fundamentals in Labour Cost Management,TRUE,1044,4.25,8,12,0,455.0,3200.0,INR
2432456,Introduction to European Medicine Marketing Authorizations,TRUE,37,4.5625,8,12,0,,3520.0,INR
2370174,Lean Standard Work for Manufacturing,TRUE,47,4.4375,8,16,0,455.0,1600.0,INR
2198546,Cross-Cultural Connection,TRUE,1589,3.9375,8,15,0,455.0,8640.0,INR
2217960,Advanced Scrum Master: Conquering Servant Leadership,TRUE,41,3.5625,8,18,0,455.0,8640.0,INR
2333862,Learn The Basics of Agile Project Management (DSDM),TRUE,49,3.75,8,81,0,455.0,6400.0,INR
1582120,Become an eBay Powerseller on eBay: The Full Beginners Guide,TRUE,1195,4.5625,8,22,0,455.0,8640.0,INR
2519918,The Blog Creator: How to set up a blogging home business,TRUE,217,4.4375,8,23,0,455.0,6400.0,INR
2366516,Financial Modeling - Derivatives Concepts and Applications,TRUE,36,4.0,8,15,0,,1920.0,INR
2264696,"MUSIC LICENSING FOR FILMS, TV, VIDEO GAMES AND WEB",TRUE,20,4.625,8,10,0,455.0,8640.0,INR
2287899,Individual Retirement Accounts (IRAs) & Taxes,TRUE,3117,4.0625,8,105,0,455.0,8640.0,INR
104792,Create & Align Your Company Culture For Success ,TRUE,1722,3.9375,8,11,0,455.0,7040.0,INR
234974,Plan a Successful Event - Right now!,TRUE,318,3.6875,8,15,0,455.0,1280.0,INR
340746,All you need to know about... Presentation,TRUE,2033,4.5625,8,13,0,455.0,1280.0,INR
1473178,The Ultimate Course To Become A Professional Blogger,TRUE,100,4.6875,8,9,0,455.0,3200.0,INR
1669338,Keys For Professional selling,TRUE,23,4.9375,8,47,0,455.0,6400.0,INR
2023246,Online Essential Technical Analysis,TRUE,39,4.5,8,62,0,455.0,8320.0,INR
1841630,How to Craft your Value Proposition,TRUE,1392,4.1875,8,6,0,455.0,1280.0,INR
1738672,The 5TT Gap System Overview,TRUE,41,3.8125,8,12,0,455.0,4160.0,INR
1887664,Challenging inappropriate behaviour in the workplace,TRUE,659,4.3125,8,18,0,455.0,3200.0,INR
2669360,Starting your business in Medical Aesthetics,TRUE,41,4.4375,8,11,0,455.0,3200.0,INR
2608734,How To Get A Technical Customer Facing Role in 2020,TRUE,32,4.1875,8,91,0,455.0,1280.0,INR
2546709,7 Advanced Quality Tools (Management & Planning Tools),TRUE,17,3.5625,8,6,0,455.0,1920.0,INR
2206296,Certified Lean Six Sigma Green Belt (IASSC) practice,TRUE,62,3.625,8,0,2,455.0,1600.0,INR
2357286,Delegation for higher productivity,TRUE,1223,4.125,8,14,0,455.0,1280.0,INR
2574082,Electrical Design Bootcamp - Power Dissipation Calculations,TRUE,40,4.4375,8,6,0,,2560.0,INR
2983372,"The Luxury Industry : What, How and Why",TRUE,19,4.1875,8,8,0,455.0,1920.0,INR
3235239,Startup Course : Learn How to build Tech Startup,TRUE,2332,4.375,8,19,0,455.0,1280.0,INR
2859236,Emotional Intelligence For Finance Professionals,TRUE,29,4.875,8,18,0,455.0,8640.0,INR
3441036,Module 1: Supply Chain Network Designing,TRUE,15,5.0,8,10,2,455.0,1280.0,INR
332978,Leading and Communicating as a Manager,TRUE,179,4.1875,8,13,0,,1280.0,INR
155996,Build Your Business Without Breaking the Bank,TRUE,2276,4.9375,8,19,0,455.0,1280.0,INR
36432,Number 1 Mistake in Corporate Communications,TRUE,45,3.75,8,5,0,455.0,1280.0,INR
194340,Dashboards 201 - Intermediate - Running a Biz By The Numbers,TRUE,83,4.0,8,7,0,455.0,3200.0,INR
323708,Break Through Writer's Block,TRUE,542,4.75,8,40,0,455.0,1600.0,INR
510042,Fear Proofing for Entrepreneurs,TRUE,1909,4.5,8,25,0,455.0,8640.0,INR
646320,Work From Home - Guide to a Successful Home Based Business,TRUE,1707,4.0625,8,16,0,455.0,8640.0,INR
1474612,Ethereum Dapps for Beginners,TRUE,71,4.125,8,6,0,455.0,8320.0,INR
1176794,How to make your Organization Green,TRUE,72,3.8125,8,9,0,455.0,1280.0,INR
928094,QuickBooks Ultimate Security: 100% Secure QuickBooks Records,TRUE,588,4.625,8,11,0,455.0,1280.0,INR
529494,The Secrets of the Startup Pitch (with Pitch Templates),TRUE,46,4.3125,8,12,0,455.0,3200.0,INR
870514,Basic Communication Skills for New Leaders & Managers,TRUE,23,3.75,8,17,0,455.0,1600.0,INR
1505742,"Keeping It Real Estate, Community Building The Hard Way!",TRUE,344,4.8125,8,6,0,455.0,1280.0,INR
1161514,"5 Steps How to build robust roulette system, forever!",TRUE,39,3.6875,8,17,0,455.0,3520.0,INR
1266232,Tort Law for Businesspeople,TRUE,38,4.625,8,12,0,455.0,6400.0,INR
920024,B2B Sales - what really matters in B2B sales?,TRUE,24,4.5,8,9,0,455.0,1280.0,INR
1727988,Improve your consulting selling skills and build a brand,TRUE,56,4.6875,8,6,0,455.0,8640.0,INR
1748834,Your 5 people who will build your 500-people empire,TRUE,1010,4.1875,8,19,0,455.0,8640.0,INR
1707368,Entrepreneurs: Improve your Decision Making,TRUE,1326,4.0,8,32,0,1200.0,4800.0,INR
2187040,PMI-ACP - PMI Agile Certified Practitioner practice exams,TRUE,50,4.0,8,0,3,455.0,2240.0,INR
2119150,The Correct Way to Use LinkedIn,TRUE,17,4.0,8,23,0,455.0,1280.0,INR
2137688,20 Colossal Business Mistakes,TRUE,21,4.8125,8,24,0,455.0,6080.0,INR
1739408,How to self publish your next book to success,TRUE,1254,4.25,8,10,0,,2240.0,INR
1725526,Maximizing Your Income on TeachersPayTeachers,TRUE,855,4.3125,8,12,0,455.0,1280.0,INR
2386142,Digital Chef Academy: Create Profitable Cooking Videos,TRUE,70,4.5,8,118,0,455.0,8640.0,INR
2561552,Work From Home Jobs,TRUE,79,4.8125,8,25,0,455.0,8320.0,INR
1983562,Fixed Income Securities - Bond Valuation Basics,TRUE,2455,4.0625,8,22,0,455.0,6400.0,INR
1864844,Ichimoku Kinko Hyo Simplified-Powerful Tool In Fx Trading,TRUE,47,3.8125,8,12,0,455.0,8640.0,INR
2608970,Data Visualization and Analysis with R,TRUE,1329,4.125,8,69,0,455.0,1280.0,INR
3236607,Tableau For Healthcare,TRUE,50,4.375,8,12,0,455.0,4480.0,INR
2514344,Wholesale Real Estate Fundamentals (COVID-19 Addition),TRUE,40,4.5625,8,9,0,455.0,8640.0,INR
2267266,Income Tax-Business Use of Home Deduction,TRUE,3479,4.25,8,55,0,455.0,8640.0,INR
3154140,Business Fundamentals: International Business,TRUE,36,4.5,8,10,0,455.0,1600.0,INR
2667100,Body Language for Sales Professionals,TRUE,35,3.6875,8,21,0,455.0,1280.0,INR
3200424,IATF 16949 Core Tool-Advanced Product Quality Planning-APQP,TRUE,10,3.9375,8,13,0,,1920.0,INR
445254,Build a Business That You Can Sell,TRUE,138,4.42857,7,13,0,455.0,6400.0,INR
266066,Learn To Manage A Meeting Like A Rock Star,TRUE,1554,3.21429,7,18,0,455.0,6400.0,INR
1627098,Ethical Sales: Learn to Sell Based on Social Responsibility,TRUE,1835,4.28571,7,60,0,455.0,8640.0,INR
1314646,What You Won't Learn in Coach Training Programmes!,TRUE,33,4.42857,7,8,0,455.0,6720.0,INR
1319380,Managing and Controlling Travel and Entertainment Expense,TRUE,16,4.07143,7,8,0,455.0,3200.0,INR
1580536,"Find, Fund, Fix and Flip Real Estate Investors 101 Bootcamp",TRUE,920,4.35714,7,23,0,455.0,5120.0,INR
1310556,Learning Path: SQL: Up and Running with SQL Server 2016,TRUE,88,3.78571,7,50,0,455.0,8640.0,INR
1102562,Master Presentation Design Framework With A Proven System,TRUE,1245,4.0,7,7,0,455.0,1280.0,INR
198770,App Development: Tutorial for Building Apps for Businesses,TRUE,78,3.57143,7,26,0,455.0,1280.0,INR
103652,How to be a presenter people want to listen to again & again,TRUE,489,4.5,7,10,0,455.0,1280.0,INR
685608,Leadership Bootcamp,TRUE,53,4.21429,7,8,0,455.0,8640.0,INR
298044,Accounting for everyone! ,TRUE,432,4.5,7,14,0,455.0,2240.0,INR
653984,Client Management Documents for Contractors (Build Your Own),TRUE,37,3.92857,7,21,0,,1280.0,INR
1616104,Passive Income - Learn Various Methods Of Generating Income,TRUE,1317,3.64286,7,20,0,455.0,8640.0,INR
2493980,How To Get A Book Deal From A Publisher To Be Sold In Stores,TRUE,392,4.42857,7,24,0,455.0,1920.0,INR
1671710,Management 101: Employee Goal Setting & Results Tracking,TRUE,1737,3.5,7,18,0,455.0,1600.0,INR
1779272,Understanding First Impression,TRUE,11,4.85714,7,41,0,455.0,1280.0,INR
1665194,Track Your Bitcoin & Crypto Profits in Excel for 2020,TRUE,1188,3.5,7,17,0,455.0,1920.0,INR
1999668,Principles of Data Cleaning,TRUE,879,3.64286,7,20,0,455.0,8640.0,INR
1902782,Modern Business Communication Skills & Etiquette – From A-Z,TRUE,27,4.0,7,10,0,455.0,6400.0,INR
2396278,Fundamentals of Balance Score Card for strategic management,TRUE,45,3.07143,7,32,0,455.0,3200.0,INR
2384454,"Mastering Project Planning, Cost and Earned Value Management",TRUE,36,3.71429,7,14,0,455.0,3840.0,INR
2512362,Applied Machine Learning with Python (Trading) - 2020,TRUE,50,2.85714,7,29,0,455.0,8640.0,INR
2239610,Financial Analytics - Cross-Sell and Upsell,TRUE,21,3.78571,7,7,0,455.0,1280.0,INR
2208686,Short Selling Stocks Masterclass,TRUE,1107,3.92857,7,19,0,455.0,8640.0,INR
2159690,SUKUK (Islamic Finance),TRUE,34,4.07143,7,25,0,455.0,4800.0,INR
2516768,New Business Idea: Start a Healthcare Business from Home,TRUE,35,4.85714,7,7,0,,8960.0,INR
2839956,HIPAA & HITECH Part 2: Complaints & Breaches,TRUE,25,4.57143,7,17,1,455.0,1280.0,INR
3121596,Business Turnaround,TRUE,18,3.85714,7,10,0,455.0,6400.0,INR
2615350,Fundamentals of Financial Modeling,TRUE,551,4.42857,7,35,0,455.0,1920.0,INR
2803037,Mastery in International Business Management,TRUE,79,4.07143,7,132,2,455.0,7680.0,INR
2703668,Complete Uptrennd Course: Earn Cryptocurrency For Free,TRUE,3489,3.78571,7,14,0,455.0,8640.0,INR
2704262,Sell Your Video Courses on Stack Commerce for Passive Income,TRUE,6845,4.14286,7,11,0,455.0,8640.0,INR
3315494,The basics of delivering a public speech,TRUE,19,5.0,7,14,0,455.0,1280.0,INR
3247272,A-Z of Professional Scrum Master I Certification Preparation,TRUE,16,4.71429,7,61,2,455.0,1920.0,INR
3219767,"Call/Contact Center Management, The essential Guide",TRUE,19,4.07143,7,45,0,455.0,2240.0,INR
3463078,Leverage YouTube Data Analytics To Grow Your YouTube Channel,TRUE,78,4.85714,8,5,0,455.0,8640.0,INR
42811,"Film your TV show or movie for theater, television, DVD",TRUE,80,4.5,7,22,0,455.0,1280.0,INR
453596,Kindle Formatting and Direct Publishing for Authors,TRUE,332,4.78571,7,28,0,455.0,1280.0,INR
662318,Learn Quickbooks to maintain books properly,TRUE,246,3.71429,7,26,0,455.0,1280.0,INR
318076,Super Sales Strategies,TRUE,228,4.78571,7,36,0,455.0,1280.0,INR
174408,Learn different English grammar rules and support tricks,TRUE,127,4.42857,7,7,0,455.0,1280.0,INR
890908,The Top 10 Financial Mistakes Business Owners Make,TRUE,1343,4.42857,7,18,0,455.0,1280.0,INR
513898,eTribe - People who buy from you again and again,TRUE,55,5.0,7,21,0,455.0,2240.0,INR
974954,Numeracy skills in business and everyday life:Think and Deal,TRUE,105,3.14286,7,15,0,455.0,1280.0,INR
504620,Mortgage Acceleration,TRUE,271,3.64286,7,17,0,455.0,1280.0,INR
319108,Business Model Canvas: Turn Ideas into Successful Startups,TRUE,1021,3.28571,7,35,0,455.0,1920.0,INR
443494,Ideas To Results: How To Be A Project Manager ,TRUE,828,3.92857,7,56,0,455.0,1600.0,INR
1299978,The Complete Lightstream to  Youtube Live Course,TRUE,549,4.85714,7,43,0,455.0,4800.0,INR
2290083,Building scalable Inside Sales organization.,TRUE,28,4.0,7,100,0,455.0,1280.0,INR
2569852,How To Start And Maintain A Career As A Real Estate Agent,TRUE,13,4.5,7,6,0,455.0,1280.0,INR
2972504,E-Commerce Psychology,TRUE,50,4.14286,7,102,0,455.0,1280.0,INR
719282,Successful Entrepreneurs 2.0 - The Online Tools Guide,TRUE,3330,4.35714,7,25,0,455.0,7040.0,INR
1270432,Learn about Telecom Operations,TRUE,50,3.35714,7,6,0,455.0,1280.0,INR
1539580,From First Draft to Bestseller: Publish a Book that Sells,TRUE,72,4.35714,7,44,0,455.0,8320.0,INR
1898064,International Finance,TRUE,28,4.42857,7,12,0,455.0,1280.0,INR
1840792,Prospection and negotiation:How to turn prospects to clients,TRUE,42,4.21429,7,17,0,455.0,6400.0,INR
1765974,Sales Recruitment Training Motivation and Evaluation,TRUE,11,4.35714,7,60,0,455.0,6400.0,INR
1904152,Manage and run projects in Indonesia,TRUE,3706,3.07143,7,49,0,455.0,1920.0,INR
2060573,Discover your Business's Success Potential,TRUE,2248,3.92857,7,20,0,455.0,3200.0,INR
1275162,Selling at the C-Level,TRUE,32,3.92857,7,10,0,455.0,3200.0,INR
1160176,Complete Guide to Becoming a Successful Professional Speaker,TRUE,829,3.85714,7,8,0,455.0,8640.0,INR
1877398,Cash flow statement: prepare it by yourself from scratch,TRUE,1311,3.78571,7,15,0,455.0,1280.0,INR
2282096,How to run a Social Enterprise,TRUE,840,4.42857,7,35,0,455.0,6400.0,INR
3112976,Crash Course on Crisis Management and Crisis Communication,TRUE,21,3.92857,7,30,0,455.0,1600.0,INR
3021744,CPA Marketing Massive Profits With Native Ads System 2020,TRUE,1524,3.57143,7,35,0,455.0,8320.0,INR
2554079,Stories that connect (Business and life storytelling),TRUE,2625,4.14286,7,10,0,455.0,8640.0,INR
2836700,Alibaba - Complete Master Guide For Importing Products,TRUE,40,4.71429,7,52,0,455.0,8640.0,INR
2636864,Startup CEO 101,TRUE,27,3.5,7,11,0,455.0,1280.0,INR
2755002,How to Flip Liquidation Pallets Online for Profit 2.0,TRUE,69,4.35714,7,109,0,455.0,8640.0,INR
3150350,Modern Six Sigma: Hands-On White Belt,TRUE,24,4.92857,7,45,0,455.0,5760.0,INR
3118870,High Impact Presentation Skills,TRUE,48,4.5,7,14,0,455.0,1280.0,INR
99992,Film Story Pro,TRUE,96,2.64286,7,54,0,455.0,6080.0,INR
448334,How To Build a Successful Service Business,TRUE,65,3.92857,7,29,0,455.0,1280.0,INR
338458,How To Buy a NEW Car with Confidence!,TRUE,1108,4.0,7,9,0,455.0,1280.0,INR
730506,A Guide to Book Self-Publishing and Promotion,TRUE,1055,4.5,7,29,0,455.0,4800.0,INR
390198,Get out of Debt - The Power of Using Compounding Interest,TRUE,1229,4.64286,7,7,0,455.0,3200.0,INR
104446,Manage Project Risk,TRUE,111,3.92857,7,16,0,,12800.0,INR
2698946,An Introduction to EU Customs and Compliance,TRUE,22,3.85714,7,14,0,1440.0,5760.0,INR
2623750,Beginner's Guide to Freelance,TRUE,44,4.64286,7,14,0,455.0,5120.0,INR
2679770,Sales Psychology (Customers Attention) Jordan Belfort,TRUE,43,4.85714,7,22,0,455.0,8640.0,INR
3013842,Practical Restaurant Management Course,TRUE,1070,3.64286,7,19,0,455.0,1280.0,INR
2546793,How to Succeed with Process Improvement,TRUE,30,4.14286,7,13,0,455.0,8640.0,INR
2884082,Essential Tools for Real Estate Agents,TRUE,36,4.92857,7,28,0,455.0,3200.0,INR
431330,Productivity mastery hacks booster to over 400% per day!,TRUE,1430,3.85714,7,16,0,455.0,8640.0,INR
604182,Write Bestselling Characters - Create a successful novel.,TRUE,56,3.78571,7,18,0,455.0,6400.0,INR
509132,Amazon Kindle Publishing - Passive Plan,TRUE,698,3.71429,7,10,0,455.0,1280.0,INR
15459,From Startup to Millions Before 30: Part 1,TRUE,136,4.28571,7,7,0,455.0,1920.0,INR
1283864,How to find and create exceptional images for presentations,TRUE,34,4.35714,7,10,0,455.0,1280.0,INR
1579172,Udemy Instructor Guide To Tracking Your Results (unofficial),TRUE,27,5.0,7,21,0,455.0,1920.0,INR
1540706,Love Dogs? Make Money as a Pet-sitter,TRUE,33,4.35714,7,9,0,455.0,1280.0,INR
1614226,Profit from Your Art,TRUE,36,4.78571,7,7,0,455.0,1280.0,INR
1634848,The Usual Suspects - avoid common Agile pitfalls,TRUE,16,4.07143,7,19,0,455.0,1280.0,INR
24020,How To Publish Your Book on Kindle,TRUE,101,4.42857,7,32,0,455.0,1280.0,INR
1321130,How to Get Your Class A CDL and Become a Truck Driver,TRUE,353,3.64286,7,7,0,455.0,1280.0,INR
1426318,Pro Trader Network Traders Workshop,TRUE,22,4.57143,7,12,0,455.0,1280.0,INR
1553040,Cryptocurrency Intro Course for Absolute Beginner,TRUE,26,4.57143,7,8,0,455.0,1280.0,INR
1454720,Certified Supply Chain Professional - Practice Tests,TRUE,59,3.07143,7,0,2,455.0,1280.0,INR
538186,Using Intuition in Business,TRUE,340,4.07143,7,25,0,455.0,1600.0,INR
756176,"I Will Teach You The Beatles Built a Band, Brand & Business",TRUE,1131,4.71429,7,8,0,455.0,1280.0,INR
1650118,3D Excel Gantt charts - An Innovative Project Management !,TRUE,728,4.21429,7,18,0,455.0,8640.0,INR
2385608,How To Accelerate Your Business Success: 26 Courses In 1,TRUE,1362,4.21429,7,171,0,455.0,8640.0,INR
2087878,UDUTU - Course Authoring Tool,TRUE,1727,3.78571,7,23,0,455.0,8640.0,INR
2080400,Invest in FOREX & USA stocks (0 to Expert) LIVE Examples,TRUE,529,3.92857,7,63,0,455.0,2560.0,INR
1969420,Full Time Fiverr Success: A Masterclass For Fiverr Sellers,TRUE,212,4.0,7,34,0,455.0,2560.0,INR
1685718,Cryptocurrency: Step By Step Guide To Buy Your First Bitcoin,TRUE,1718,4.21429,7,30,0,455.0,1280.0,INR
2626946,Employee Retention University,TRUE,13,4.71429,7,25,0,,1920.0,INR
2639396,Voice Acting and Audiobook Creation Masterclass,TRUE,920,4.85714,7,13,0,455.0,8640.0,INR
2196312,Management of Risk Foundation practice exams,TRUE,46,3.78571,7,0,2,455.0,1600.0,INR
1812040,Business Communication: Lead Effective Meetings With Ease,TRUE,2588,4.21429,7,25,0,455.0,8640.0,INR
1941636,Visual Models for Course Creators,TRUE,1563,4.57143,7,22,0,455.0,1280.0,INR
1937888,PMP – Interpersonal and Others Techniques (PMBOK 6 ),TRUE,1795,3.85714,7,20,0,455.0,1280.0,INR
2848088,Six Sigma Black Belt: Phase 2 & 3 Practice Tests,TRUE,40,4.78571,7,0,2,455.0,1920.0,INR
3287718,Site Reliability Engineering on AWS,TRUE,81,4.57143,8,37,0,455.0,8000.0,INR
2953008,Introduction to Business Analytics,TRUE,57,4.28571,8,39,1,455.0,5760.0,INR
2881320,Managing Your Dog While Working From Home,TRUE,25,4.85714,7,17,0,455.0,2560.0,INR
1233894,The Latest Updates 2016 Financial Accounting Standards Board,TRUE,72,3.78571,7,8,0,455.0,3200.0,INR
914164,Forex Basics: Learn how to read and analyze Forex charts,TRUE,42,3.85714,7,45,0,455.0,8640.0,INR
1247270,Mastering the Gantt Chart like a pro!,TRUE,20,4.07143,7,22,0,455.0,3200.0,INR
897730,Closed Captions #2 - Get Rosa's Magic Tips -  CC from YT,TRUE,782,4.0,7,15,0,455.0,8640.0,INR
965374,Master Your Network™ 1.0,TRUE,49,4.64286,7,15,0,455.0,8640.0,INR
1085718,Learn 70 Great Websites to Get Unlimited  Royalty FreeImages,TRUE,1801,3.92857,7,12,0,455.0,1280.0,INR
159388,3. Compound Interest,TRUE,601,4.14286,7,21,0,455.0,1280.0,INR
371814,Marketing Research & Strategy,TRUE,55,3.92857,7,10,0,455.0,1920.0,INR
344178,Presentation Skills: Insurance Your Next Speech Will be Good,TRUE,782,3.92857,7,24,0,455.0,8640.0,INR
78452,The special recipe to supercharge your sales conversations,TRUE,66,4.28571,7,8,0,455.0,2880.0,INR
77788,Guide to Diploma of Project Management,TRUE,366,3.85714,7,23,0,,12800.0,INR
402168,Project closure guide: complete project like a master (PMP),TRUE,448,4.42857,7,11,0,455.0,1280.0,INR
104784,Hiring & Managing Performance to Build a Great Team,TRUE,2077,4.0,7,11,0,455.0,7040.0,INR
665880,9  Questions That You Need On ALL Surveys & Questionnaires,TRUE,637,4.21429,7,16,0,455.0,1280.0,INR
3089588,Stock market Basics- Full Course,TRUE,45,4.85714,8,52,0,455.0,1280.0,INR
1471458,Affiliate Marketing Contest Mastery - Top Affiliate Secrets,TRUE,70,4.64286,7,8,0,455.0,8640.0,INR
595102,Google Analytics: How To Get Certified (GAIQ test),TRUE,40,4.42857,7,18,0,455.0,1280.0,INR
1357342,Post MBA - Learn how to get the most out your MBA program,TRUE,483,4.78571,7,14,0,455.0,4800.0,INR
1757688,The Complete Course to Analyze Financial Statements,TRUE,40,4.42857,7,9,0,455.0,6400.0,INR
1767652,The Public Speaking Formula: Write Your Speech in 30 Minutes,TRUE,240,4.64286,7,15,0,455.0,6720.0,INR
1944640,UK Property Deal Analysis,TRUE,1288,3.78571,7,23,0,455.0,1280.0,INR
2107370,Tableau for Data Visualisation and Story Telling,TRUE,54,4.42857,7,67,0,455.0,6400.0,INR
2193414,Mergers and Acquisitions - From the Trenches,TRUE,49,4.14286,7,32,0,455.0,8640.0,INR
2003312,How to Become Your Own Boss With a Window Cleaning Business,TRUE,20,4.71429,7,13,0,,1280.0,INR
1979470,History of Corporate Finance In a Nutshell,TRUE,949,4.28571,7,20,0,455.0,6400.0,INR
2154008,The Ultimate 2020 Guide for Cryptocurrency Trends,TRUE,13,4.57143,7,33,0,2400.0,8640.0,INR
1966876,Peer to Peer Lending Investing: Maximizing Your Returns,TRUE,186,4.35714,7,10,0,455.0,3200.0,INR
2835966,7 Quality Tools for Quality Management,TRUE,16,3.57143,7,8,0,455.0,5120.0,INR
3147806,Oracle Primavera P6 - Earn PDUs & Renew PMP Certification,TRUE,24,3.42857,7,71,0,455.0,8640.0,INR
2307894,"Tableau Tips, Tricks, and Techniques",TRUE,49,4.42857,7,30,0,455.0,8000.0,INR
2373614,How To Fail Forward,TRUE,2355,3.57143,7,6,0,468.0,1280.0,INR
2145276,Project+ PK0-004 Practice Tests,TRUE,55,4.21429,7,0,6,455.0,2560.0,INR
3017640,Google Data Studio Made Easy in 2020,TRUE,671,3.71429,7,14,0,455.0,2240.0,INR
2773926,How Much Cost Your Work?,TRUE,1906,3.5,7,7,0,455.0,1280.0,INR
2583864,How to reveal people who dislike you,TRUE,28,5.0,7,45,0,,1600.0,INR
2455818,Sales Mastery: How to Sell with Complete Confidence,TRUE,2065,4.5,7,19,0,455.0,3200.0,INR
3211903,"Race, Culture And Religion In The Workplace",TRUE,474,4.57143,7,18,0,455.0,1600.0,INR
3323796,PASSIVE INCOME: Create Digital Products,TRUE,2352,3.78571,7,15,0,455.0,1280.0,INR
511150,Ten Success Tips To Completing Your Dissertation or Thesis,TRUE,67,4.85714,7,29,0,455.0,1600.0,INR
959944,Copywriting for High-Priced Programs,TRUE,56,4.0,7,9,0,455.0,6080.0,INR
262818,Simple Options Trading System,TRUE,145,4.35714,7,16,0,455.0,2240.0,INR
204226,Introduction to Six Sigma for Paralegals,TRUE,31,2.42857,7,27,0,,3200.0,INR
461766,How to Successfully Advertise Your Rental Property,TRUE,67,4.64286,7,21,0,455.0,1280.0,INR
1306540,Accounting for Equipment and Depreciation,TRUE,21,4.5,7,6,0,455.0,3200.0,INR
1789426,Accounting–Inventory Costs–Presentation Only,TRUE,553,4.71429,7,29,0,455.0,1920.0,INR
2032522,Day Trading Forex 101,TRUE,20,4.92857,7,10,0,,12800.0,INR
1824268,The 5 Step Processes to A Successful Business Start Up,TRUE,1504,4.21429,7,16,0,455.0,1280.0,INR
1635048,Deep Dive - Microsoft Dynamics 365 for Project Service Autom,TRUE,81,3.14286,7,19,0,455.0,8000.0,INR
1985922,Fixed Income Instruments,TRUE,3367,3.42857,7,18,0,455.0,6400.0,INR
2815209,Introduction to Saffron and its international trade,TRUE,20,4.0,7,4,0,455.0,8640.0,INR
2739886,"DEFINING BUSINESS NEEDS PRACTICE TEST, CIPS LEVEL 4 DIPLOMA",TRUE,56,3.21429,7,0,4,455.0,1280.0,INR
2100738,How To Present An Offer So It Gets Accepted,TRUE,30,5.0,7,6,0,960.0,3840.0,INR
2200704,Business Growth Strategies: Diversification Strategy,TRUE,2428,3.5,7,8,0,455.0,1280.0,INR
3169902,Employee Engagement,TRUE,11,4.71429,7,11,0,1600.0,6400.0,INR
3107180,Train the Trainer Upskill: Online Training Quickstart,TRUE,3937,4.21429,7,39,0,455.0,1920.0,INR
